# schema: A box logs
# uid: 1
timestamp,battery input current,battery output current,network voltage,battery voltage
1433170381,-4.452282905578613,0.7478324174880981,24.77499771118164,11.911088943481445
1433170383,-4.4608473777771,0.7494553923606873,24.773605346679688,11.912101745605469
1433170384,0.7754570245742798,0.7735393643379211,24.774263381958008,11.91106128692627
1433170385,-4.4312639236450195,0.7617957592010498,24.774688720703125,11.910940170288086
1433170386,-4.444619178771973,0.7769062519073486,24.775407791137695,11.909934997558594
1433170387,-4.438565731048584,1.612350769390758e-12,24.774309158325195,11.90928840637207
1433170388,-4.4499969482421875,0.7684524655342102,24.774377822875977,11.909709930419922
1433170389,-4.462240219116211,0.7857791781425476,24.77374839782715,11.909236907958984
